DCXCII;Océanos;Lamía,Komotiní,Théra,Thèbes,Olympie,Kateríni,Nauplie,Thessalonique
DCXCIII;Poséidon;Pylaia,Rhodes,Souflí,Orestiáda,Thessalonique
DCXCIV;Hélios;Théra,Psychico,Kastoria,Héraklion,Mégara
DCXCV;Éris;Filothei,Corfou,Filothei,Kamatero,Kalamaria,Lamía,Pylaia,Delphes,Argos,Volos,Corfou,Kordelio,Nikaia,Corfou,Komotiní,Kordelio
DCXCVI;Héphaïstos;Xanthi,Argos,Arta,Delphes,Kozani,Ano Liossia,Xanthi,Larissa,Trikala
DCXCVII;Éros;Thèbes,Le Pirée,Lamía,Delphes,Le Pirée,Athènes
DCXCVIII;Maïa;Monemvasia,Larissa,Ioannina
DCXCIX;Maïa;Amfissa,Karditsa,Sparte,Corinthe,Thèbes,Keratsini,Lamía,Kordelio,Rhodes,Corinthe
DCC;Léto;Kalamaria,Eyosmos,Alexandroúpoli,Argos,Zefyri,Kordelio,Argos,Nea Smyrni,Ioannina,Kordelio,Nauplie,Drama
DCCI;Héphaïstos;Iolkos,Komotiní,Výronas,Orestiáda,Rhodes,Larissa,Kalamaria,Kefalonia
DCCII;Gaïa;Kateríni,Delphes,Ermoúpoli,Kordelio,Stravroupoli,Mykonos
DCCIII;Métis;Souflí,Kamatero
DCCIV;Zéphyr;Ierapetra,Alonistena,Porto Héli,Alexandroúpoli,Orestiáda,Kozani,Sparte,Nea Ionia,Kozani,Amfissa,Olympie
DCCV;Minos;Nea Ionia,Volos,Trikala,Sparte,Larissa,Agrinion,Ermoúpoli,Nauplie,Kateríni,Kefalonia
DCCVI;Éos;Agios Nikolaos,Réthymnon,Argos,Amfissa,Ierapetra,Delphes,Saloniki,Delphes,Kastoria,Héraklion,Larissa
DCCVII;Achlys;Le Pirée,Eyosmos,Mégara,Aegio
DCCVIII;Hermès;Kozani,Alexandroúpoli,Kozani,Komotiní,Karditsa,Corfou,Nikaia,Kalamaria,Aegio,Alexandroúpoli,Aegio,Le Pirée
DCCIX;Minos;Ermoúpoli,Trikala,Mégara,Arta,Rhodes,Kamatero,Aegio,Alonistena,Ermoúpoli,Nikaia,Ioannina,Athènes
DCCX;Éris;Kefalonia,Mykonos,Ierapetra,Volos,Výronas,Rhodes,Ano Liossia,Kalamata,Agrinion,Komotiní
DCCXI;Priape;Patras,Trikala,Nauplie,Filothei,Karditsa,Corfou,Delphes,Filothei
DCCXII;Artémis;Iolkos,Thessalonique,Zefyri,Ioannina,Amfissa,Orestiáda,Keratsini,Monemvasia,Agrinion,Keratsini,Saloniki,Volos
DCCXIII;Héraclès;Corinthe,Trikala,Nea Ionia,Stravroupoli,Psychico,Kalamaria,Larissa,Nikaia,Thessalonique,Théra
DCCXIV;Zéphyr;Nauplie,Saloniki,Patras,Keratsini,Rhodes,Kozani,Eyosmos,Nauplie
DCCXV;Éos;Nikaia,Kateríni,Zefyri,Nea Ionia,Kamatero,Olympie,Karditsa,Alexandroúpoli
DCCXVI;Déméter;Thèbes,Kalamaria,Thèbes,Mégara,Výronas,Stravroupoli
DCCXVII;Aphrodite;Thèbes,Nea Ionia,Kefalonia,Kastoria,Rhodes,Sparte,Eyosmos,Kalamaria,Amfissa,Kavala,Réthymnon,Monemvasia
DCCXVIII;Dionysos;Corinthe,Olympie,Corfou,Agios Nikolaos,Komotiní
DCCXIX;Tyché;Orestiáda,Mykonos,Kozani,Trikala,Théra,Arta,Delphes,Thèbes,Nea Smyrni,Lamía,Zefyri
DCCXX;Éris;Monemvasia,Psychico,Kalamaria,Monemvasia,Ioannina,Amfissa,Porto Héli,Orestiáda
DCCXXI;Hermès;Théra,Komotiní,Amfissa,Ioannina,Mégara
DCCXXII;Éros;Nea Ionia,Ano Liossia,Volos,La Canée,Réthymnon,Athènes,Kamatero,Souflí,Alexandroúpoli,Delphes,Trikala
DCCXXIII;Borée;Nea Ionia,Lamía,Le Pirée,Lamía,Keratsini,Kalamaria
DCCXXIV;Athéna;Drama,Xanthi,Kastoria,Le Pirée
DCCXXV;Pan;Agrinion,Olympie,Orestiáda,Arta
DCCXXVI;Éris;Kefalonia,Alonistena,Psychico,Souflí,Psychico,Kordelio,Souflí,Alonistena
DCCXXVII;Aphrodite;Komotiní,La Canée,Porto Héli,Thessalonique,Trikala
DCCXXVIII;Arès;Larissa,Saloniki,Le Pirée,Drama,Pylaia,Agios Nikolaos,Komotiní,Sparte,La Canée,Alexandroúpoli
DCCXXIX;Hestia;Réthymnon,Porto Héli,Alexandroúpoli,Amfissa,Kefalonia,Lamía,Iolkos,Amfissa,Théra
DCCXXX;Morphée;Orestiáda,Lamía,Nea Ionia,Keratsini,Orestiáda,Orestiáda,Keratsini,Sparte
DCCXXXI;Charon;Corfou,Ioannina,Monemvasia,Argos,Argos,Argos
DCCXXXII;Priape;Karditsa,Sparte
DCCXXXIII;Séléné;Thessalonique,Kordelio,Iolkos,Corfou,Rhodes,Stravroupoli,Psychico,Réthymnon,Drama,Drama
DCCXXXIV;Rhadamanthe;Pylaia,Lamía,Orestiáda,Alonistena,Théra,Alexandroúpoli,Trikala
DCCXXXV;Pan;Ierapetra,Delphes,Agios Nikolaos,Ano Liossia,Komotiní,Kamatero,Eyosmos,Ioannina,Aegio,Iolkos,Lamía,Keratsini,Pylaia
DCCXXXVI;Rhéa;Rhodes,Ermoúpoli,Patras,Aegio,Xanthi,Kordelio,Výronas,Mykonos,Kastoria,Arta
DCCXXXVII;Charon;Athènes,Volos,Olympie,Alexandroúpoli,Delphes,Kalamaria,Pylaia,Patras,Sparte,Delphes,Ermoúpoli,Kordelio,Mykonos
DCCXXXVIII;Héraclès;Nauplie,Karditsa,Agios Nikolaos,Sparte,Kalamaria,Kordelio,Argos,Mykonos,Mégara
DCCXXXIX;Ouranos;Olympie,Kateríni,Eyosmos,Ierapetra,Delphes,Kozani,Alexandroúpoli,Rhodes,Théra,Eyosmos,Arta,Psychico,Ioannina,Athènes,Saloniki,Nea Smyrni
DCCXL;Asclépios;Kalamata,Volos,Nikaia,Ioannina,Amfissa,Eyosmos
DCCXLI;Priape;Patras,Mégara,Lamía,Psychico,La Canée,Kefalonia,Lamía
DCCXLII;Hélios;Nikaia,Kozani,Corfou,Sparte,Zefyri,Nea Ionia
DCCXLIII;Océanos;Lamía,Corfou,Kateríni
DCCXLIV;Achlys;Théra,Kalamaria,Volos,Olympie,Kordelio,Saloniki,Volos,Ioannina,Karditsa,Zefyri,Nea Smyrni,Karditsa,Kamatero,Agrinion
DCCXLV;Léto;Mégara,Alonistena,Rhodes,Nea Ionia,Argos,Larissa,Réthymnon,Kastoria,Ermoúpoli
DCCXLVI;Charon;Corfou,Nikaia,Réthymnon,Rhodes,Réthymnon,Agios Nikolaos,Héraklion,Kalamata,Athènes,Kozani,Eyosmos,Delphes,Héraklion
DCCXLVII;Artémis;Komotiní,Corinthe,Alonistena
DCCXLVIII;Éos;Nauplie,Ierapetra,Výronas,Xanthi,Alonistena
DCCXLIX;Pan;Kefalonia,Thessalonique,Athènes,Ioannina,Patras,Alexandroúpoli,Iolkos,Iolkos,Kavala,Kalamata,Kozani
DCCL;Gaïa;Kozani,Kalamaria,Xanthi,La Canée,Agrinion,Amfissa,Théra,Argos,Larissa
DCCLI;Hygie;Karditsa,Sparte,Pylaia,Nikaia,Ioannina,Orestiáda,Corinthe,Kamatero,Xanthi,Olympie,Kavala,Zefyri
DCCLII;Métis;Komotiní,Réthymnon,Kalamaria,Iolkos,Karditsa,Kastoria,Olympie,Thèbes,Amfissa,Kordelio
DCCLIII;Tyché;Kamatero,Drama,Héraklion,Xanthi,Nauplie,Agios Nikolaos,Psychico,Le Pirée,Kamatero,Saloniki,Filothei
DCCLIV;Thétis;Nea Ionia,Stravroupoli,Aegio,Larissa
DCCLV;Séléné;Ierapetra,La Canée,Iolkos,Nea Smyrni,Réthymnon,Réthymnon
DCCLVI;Rhéa;Kavala,Aegio,Ano Liossia,Výronas,Monemvasia,Kalamaria,Aegio,Alonistena
DCCLVII;Éris;Výronas,Sparte
DCCLVIII;Hygie;Lamía,Arta,Porto Héli
DCCLIX;Achlys;Théra,Delphes
DCCLX;Thémis;Nauplie,Mykonos,Corinthe,Filothei,Lamía,Amfissa
DCCLXI;Ouranos;Arta,Pylaia,La Canée,Orestiáda,Volos,Théra
DCCLXII;Hestia;Nauplie,Argos,Kateríni,Larissa,Thessalonique,La Canée,Corfou,Argos,Monemvasia,Thèbes
DCCLXIII;Minos;Ierapetra,Kalamaria,Keratsini,Drama,Agios Nikolaos,Alexandroúpoli,Zefyri
DCCLXIV;Éros;Rhodes,Alonistena,Kalamaria,Delphes,Agios Nikolaos,Amfissa,Iolkos,Zefyri,Alexandroúpoli,Kavala
DCCLXV;Asclépios;Eyosmos,Agios Nikolaos,Drama,Alexandroúpoli,Kavala,Orestiáda,Mégara,Kalamaria,Kefalonia,Kamatero,Théra,Komotiní,Kavala,Kalamata,Kefalonia,Saloniki
DCCLXVI;Priape;Kordelio,Karditsa,Alexandroúpoli,Stravroupoli,Sparte
DCCLXVII;Éos;Patras,Porto Héli,Ioannina,La Canée,Théra,Drama,Kalamata,Nea Smyrni,Thèbes
DCCLXVIII;Éole;Amfissa,Arta,Kamatero,Mykonos,Athènes,Kalamaria,Thessalonique,Larissa,Xanthi,Výronas,Stravroupoli,Corinthe,Ioannina,Ierapetra,Larissa,Ierapetra,Nea Smyrni
DCCLXIX;Ouranos;Keratsini,Larissa,Alonistena,Komotiní
DCCLXX;Charon;Keratsini,Psychico,Ierapetra,Kalamata,Alonistena,Ioannina,Mégara,Mégara,Larissa,Ioannina,Théra
DCCLXXI;Éris;Thessalonique,Kamatero,Komotiní,Thèbes,Sparte,Karditsa,Kalamaria,Ioannina
DCCLXXII;Éris;Eyosmos,Drama,Kozani,Zefyri,Eyosmos,Théra,Pylaia,Pylaia,Delphes
DCCLXXIII;Hestia;Kalamaria,Amfissa,Orestiáda,Drama,Pylaia,Kamatero,Lamía,Rhodes,Agrinion,Théra,Corfou,Argos,Delphes,Patras,Ermoúpoli
DCCLXXIV;Athéna;Kordelio,Alonistena,Thessalonique,Le Pirée,La Canée
DCCLXXV;Perséphone;Aegio,Thèbes,Saloniki,Xanthi,Zefyri,Výronas
DCCLXXVI;Chloris;Kozani,Výronas,Le Pirée,Saloniki,Iolkos
DCCLXXVII;Chloris;Rhodes,Athènes,Iolkos,Kalamaria,Mégara,Alonistena,Amfissa,Alexandroúpoli,Kastoria
DCCLXXVIII;Éos;Monemvasia,Sparte,Volos,Iolkos,Iolkos
DCCLXXIX;Aphrodite;Orestiáda,Olympie,Héraklion,Filothei,Komotiní,Nikaia,Athènes,Olympie
DCCLXXX;Asclépios;Nauplie,Nauplie,Rhodes,Agrinion,Filothei,Výronas,Corfou,Kalamata
DCCLXXXI;Océanos;Kordelio,Kavala,Kefalonia,Sparte
DCCLXXXII;Éole;Nikaia,Argos,Orestiáda,Thessalonique,Xanthi,Delphes,Argos,Monemvasia
DCCLXXXIII;Hermès;Delphes,Ioannina,Thèbes,Larissa,Xanthi,Arta,Eyosmos,Ermoúpoli
DCCLXXXIV;Hermès;Ermoúpoli,Kefalonia,Héraklion,Le Pirée,Ioannina
DCCLXXXV;Dionysos;Drama,Ermoúpoli,Iolkos,La Canée,Réthymnon,Psychico,Volos,Nea Smyrni,Patras,Keratsini,Komotiní
DCCLXXXVI;Déméter;Sparte,Larissa,Saloniki,Kavala,Volos,Nea Ionia,Mégara,Thessalonique,Rhodes,Ermoúpoli,Iolkos
DCCLXXXVII;Éris;Corinthe,Corinthe,Karditsa,Kordelio
DCCLXXXVIII;Hébé;Agios Nikolaos,Kalamata,Nauplie,Kozani,Olympie,Pylaia,Kefalonia
DCCLXXXIX;Léto;Komotiní,Rhodes,Kamatero,Orestiáda,Alexandroúpoli,Alonistena,Monemvasia,Zefyri,Kavala
DCCXC;Priape;Corfou,Arta,Patras,Saloniki,Ermoúpoli,Kavala,Ano Liossia,Nea Ionia,La Canée,Thessalonique,Keratsini,Nauplie,Sparte
DCCXCI;Chloris;Orestiáda,Nea Ionia,Iolkos,Ierapetra,Athènes,Amfissa,Arta,Argos,Komotiní,Olympie
DCCXCII;Chloris;Karditsa,Kalamata,Nauplie,Komotiní,Karditsa,Alonistena,Héraklion
DCCXCIII;Métis;Corfou,Kefalonia,Héraklion,Alonistena
DCCXCIV;Perséphone;Nikaia,Iolkos,Kalamaria,Kamatero,Héraklion,Filothei,Kalamata,Keratsini,Kefalonia,Keratsini,La Canée,Héraklion,Nauplie,Nauplie
DCCXCV;Athéna;Pylaia,Zefyri,Agios Nikolaos,Arta,Eyosmos,Argos,Nea Smyrni,Iolkos,Porto Héli,Monemvasia,Nea Smyrni
DCCXCVI;Perséphone;Le Pirée,Héraklion,Keratsini,Alonistena,Lamía,Héraklion,Corinthe
DCCXCVII;Charon;Filothei,Nauplie,Karditsa,Nauplie
DCCXCVIII;Pan;Corfou,Saloniki,Théra,Kalamata,Larissa,Porto Héli,Kefalonia,Nea Smyrni
DCCXCIX;Gaïa;Nea Ionia,Karditsa,Kalamata,Kozani,Héraklion,Kordelio,Nea Ionia,Mégara,Iolkos,Nauplie
DCCC;Borée;Stravroupoli,Kamatero,Rhodes,Thèbes,Eyosmos,Héraklion,Saloniki,Keratsini
DCCCI;Héraclès;Thessalonique,Porto Héli,Volos,Mégara,Héraklion
DCCCII;Déméter;Trikala,Delphes,Thessalonique,Réthymnon,Iolkos,Keratsini,Keratsini,Corfou,Zefyri,Aegio,Athènes,Drama
DCCCIII;Ouranos;Psychico,Kozani,Kastoria,Eyosmos,Stravroupoli
DCCCIV;Hygie;Le Pirée,Ioannina,Iolkos,Kateríni,Agrinion,Théra,Monemvasia,Olympie,Xanthi,Agrinion,Thessalonique,Orestiáda,Corinthe,Agrinion,Trikala,Athènes
DCCCV;Héphaïstos;Keratsini,Thèbes,Nea Ionia
DCCCVI;Éros;Pylaia,Sparte,Ierapetra,Kalamata,Kalamaria,Ano Liossia
DCCCVII;Océanos;Alonistena,Komotiní,Thèbes,Xanthi,Pylaia,Volos,Lamía,Larissa
DCCCVIII;Perséphone;Kozani,Héraklion,Corfou,Ierapetra,Kavala,Trikala,Arta,Thessalonique,Réthymnon,Kamatero
DCCCIX;Éole;Monemvasia,Thessalonique,Kavala,Héraklion,Ermoúpoli,Sparte,Nea Ionia,Keratsini,Xanthi,Porto Héli,Drama,Alexandroúpoli,Héraklion,Mégara,Alonistena,Ioannina,Larissa
DCCCX;Perséphone;Souflí,Rhodes,Ano Liossia,Kamatero,Kalamaria,Porto Héli,Filothei,Kateríni,Orestiáda,Porto Héli,Alexandroúpoli,Corfou,Kordelio,Eyosmos,Agrinion,Kastoria,Nauplie
DCCCXI;Héphaïstos;Kalamata,Arta,Ioannina,Aegio,Sparte
DCCCXII;Léto;Psychico,Thèbes,Le Pirée,Ioannina,Drama,Argos
DCCCXIII;Morphée;Kalamaria,Thèbes,Mégara,Nauplie,Souflí,Kefalonia,Argos,Sparte
DCCCXIV;Héraclès;Kefalonia,Le Pirée,Kavala,Kefalonia,Patras
DCCCXV;Charon;Kavala,Sparte,Larissa,Drama,Kateríni,Agios Nikolaos,Iolkos,Stravroupoli,Nea Smyrni
DCCCXVI;Océanos;Ermoúpoli,Ermoúpoli,Agios Nikolaos,Héraklion
DCCCXVII;Hermès;Souflí,Volos,Thessalonique,Pylaia,Filothei,Kalamaria,Filothei
DCCCXVIII;Charon;Larissa,Porto Héli,Kalamaria,Komotiní,Corfou,Nea Ionia,Xanthi,Théra,Trikala
DCCCXIX;Rhéa;Orestiáda,Théra,Théra,Kastoria,Výronas,Argos,Nea Ionia,Karditsa,Kozani
DCCCXX;Achlys;Ioannina,Souflí,Agios Nikolaos,Ano Liossia,Saloniki,Alexandroúpoli,Ano Liossia,Souflí,Delphes,Ioannina,Nikaia,Nauplie,Nauplie,Nea Ionia,Karditsa
DCCCXXI;Ploutos;La Canée,Alexandroúpoli,Corfou,Nauplie,Olympie,Kefalonia,La Canée,Corfou,Corinthe
DCCCXXII;Asclépios;Nea Smyrni,Kalamata,Le Pirée,Filothei,Larissa,Aegio,Kordelio
DCCCXXIII;Zéphyr;Kalamaria,Larissa,Olympie,Kamatero,Sparte,Filothei,Réthymnon
DCCCXXIV;Aphrodite;Mykonos,Nauplie,Aegio,Kalamata,Trikala,Nea Smyrni,Ioannina,Kateríni,Arta,Nea Ionia,Lamía,Kozani
DCCCXXV;Déméter;Arta,Aegio,Kefalonia,Psychico,Eyosmos
DCCCXXVI;Athéna;Nikaia,Monemvasia,Monemvasia,Kalamata,Kozani,Výronas,Xanthi,Iolkos
DCCCXXVII;Éole;Kamatero,Kalamata,Le Pirée,Aegio
DCCCXXVIII;Héphaïstos;Héraklion,Corinthe,Delphes,Thessalonique,Pylaia,Athènes,Filothei,Le Pirée,Iolkos
DCCCXXIX;Charon;Delphes,Ioannina,Kalamaria,Ierapetra,Kalamata,Mégara,Zefyri,Porto Héli,Porto Héli,Nikaia,Argos,Pylaia,Aegio,Stravroupoli,Alonistena,Kateríni
DCCCXXX;Éos;Arta,Porto Héli,Volos
DCCCXXXI;Rhadamanthe;Nea Ionia,Argos,Théra,Nikaia,Argos,Kateríni,Héraklion,Saloniki,Héraklion
DCCCXXXII;Pan;Argos,Ermoúpoli,Arta,Larissa,Agrinion,Iolkos
DCCCXXXIII;Héraclès;Sparte,Kozani,Iolkos,Héraklion,Kalamaria,Réthymnon,Nea Ionia,Xanthi,Orestiáda,Kateríni,Eyosmos,Aegio,Le Pirée,Orestiáda,Psychico
DCCCXXXIV;Aphrodite;Le Pirée,Mykonos,Ierapetra,Mykonos,Drama,Héraklion,Alonistena,Kastoria,Alonistena,Alexandroúpoli
DCCCXXXV;Minos;Rhodes,Xanthi,Kamatero,Agios Nikolaos,Alexandroúpoli,Nea Ionia,Volos,Filothei
DCCCXXXVI;Éris;Porto Héli,Orestiáda,Corinthe,Filothei,Nauplie,Amfissa,Olympie,Drama,Lamía
DCCCXXXVII;Poséidon;Kefalonia,Sparte,Thessalonique,Nikaia,Kefalonia
DCCCXXXVIII;Éris;Trikala,Kamatero,Thèbes,Olympie,Ioannina,Zefyri,Porto Héli,Ioannina,Kateríni,Le Pirée,Argos
DCCCXXXIX;Ouranos;Mykonos,Monemvasia,Argos,Orestiáda,Zefyri,Argos,Trikala,Souflí,Stravroupoli,Corinthe,Trikala
DCCCXL;Apollon;Kozani,Nea Smyrni,Orestiáda,Nauplie,Trikala,Ermoúpoli,Orestiáda,Mégara,Orestiáda
DCCCXLI;Apollon;Ierapetra,Kordelio,Patras,Lamía,Trikala
DCCCXLII;Thétis;Argos,Kordelio,Héraklion,Monemvasia,Psychico,Filothei,Saloniki,Olympie,Pylaia,Alexandroúpoli,Thèbes
DCCCXLIII;Poséidon;Corfou,Olympie,Orestiáda,Alexandroúpoli,Ano Liossia,Réthymnon,Volos
DCCCXLIV;Éris;Réthymnon,Thessalonique,Souflí,Kordelio,Amfissa,Kalamaria,La Canée,Larissa,Komotiní,Pylaia,Komotiní,Monemvasia,La Canée
DCCCXLV;Charon;Eyosmos,Orestiáda,Volos,Rhodes,Eyosmos,Aegio,Mykonos,Xanthi,Alexandroúpoli,Amfissa,Výronas
DCCCXLVI;Zéphyr;Athènes,Saloniki,Kalamaria,Patras,Orestiáda,Monemvasia,Porto Héli,Souflí,Výronas,Amfissa
DCCCXLVII;Héra;Nikaia,Kalamaria,Nea Ionia
DCCCXLVIII;Hermès;Agios Nikolaos,Porto Héli,Alonistena,Amfissa,Lamía,Kefalonia,Kavala,Drama,Kordelio,Zefyri,Kamatero,Corinthe,Xanthi,Komotiní,Le Pirée,Héraklion,Filothei,Psychico,Saloniki
DCCCXLIX;Océanos;Sparte,Argos,Thèbes,Agrinion,Héraklion,Corfou,Kateríni,Volos,Kateríni
DCCCL;Achlys;Komotiní,Pylaia,Corfou,Mégara,Komotiní,Delphes,Kamatero,Larissa,Porto Héli,Olympie
DCCCLI;Dionysos;Stravroupoli,Lamía,Thessalonique,Lamía
DCCCLII;Poséidon;Lamía,Porto Héli,Nauplie,Argos,La Canée
DCCCLIII;Charon;Saloniki,Héraklion,Mégara,Argos,Amfissa,Argos
DCCCLIV;Ouranos;Filothei,Kateríni,Mégara,Arta,Kefalonia,Filothei,Karditsa,Argos,Héraklion
DCCCLV;Priape;Komotiní,Stravroupoli
DCCCLVI;Achlys;Ano Liossia,Réthymnon,Mykonos,Sparte,Nauplie,Porto Héli,Komotiní,Corfou,Thèbes,Ano Liossia
DCCCLVII;Chloris;Larissa,Alexandroúpoli,Mykonos,Zefyri,Réthymnon,Ermoúpoli,Souflí,Saloniki,Lamía,Nauplie,Amfissa,Filothei,Volos,Souflí
DCCCLVIII;Hécate;Monemvasia,Patras,Rhodes,Iolkos,Nauplie,Filothei,Kefalonia,Nea Smyrni,Kozani
DCCCLIX;Athéna;Alonistena,Kalamaria,Kozani,Nauplie,La Canée,Kamatero,Trikala
DCCCLX;Pan;Kalamata,Argos,Alexandroúpoli,Volos,Corfou,Xanthi
DCCCLXI;Pan;Delphes,Kateríni,Výronas,Agios Nikolaos,Nikaia,Komotiní,Karditsa,Héraklion,Karditsa,Drama
DCCCLXII;Asclépios;Filothei,Kamatero,Kozani,Kavala,Zefyri,Kefalonia,Delphes,Xanthi,Kamatero,Arta
DCCCLXIII;Hélios;Trikala,Rhodes,Delphes,Filothei,Larissa,Théra,Orestiáda,Théra,Pylaia,Zefyri,Porto Héli,Agrinion,Výronas,Delphes,Agios Nikolaos
DCCCLXIV;Chloris;Komotiní,Nauplie,Kozani,Rhodes,Trikala
DCCCLXV;Zéphyr;Kalamaria,Kavala,Le Pirée,Corfou,Rhodes,Volos,Výronas,Ano Liossia
DCCCLXVI;Éros;Corinthe,Zefyri,Kalamaria
DCCCLXVII;Morphée;Stravroupoli,Alexandroúpoli,Corfou,Corinthe,Argos,Olympie,Rhodes,Kozani,Héraklion,Agios Nikolaos,Larissa,Trikala,Kefalonia,Filothei,Pylaia
DCCCLXVIII;Perséphone;Patras,Héraklion,Keratsini,Alexandroúpoli,Filothei,Orestiáda,Corinthe,Kamatero,Eyosmos,Héraklion,Sparte,Volos
DCCCLXIX;Héra;Héraklion,Lamía,Lamía,Argos,Iolkos,Nikaia,La Canée,Psychico,Delphes,Eyosmos
DCCCLXX;Morphée;Porto Héli,Argos,Volos,Komotiní,Zefyri,Héraklion,Kateríni,Mégara,Výronas,Mégara,Souflí,Athènes
DCCCLXXI;Ouranos;Corinthe,Nea Smyrni,Eyosmos,Sparte,Psychico,Le Pirée,Psychico,Alexandroúpoli
DCCCLXXII;Hécate;Kamatero,Porto Héli,Keratsini,Orestiáda,Larissa,Le Pirée,Mykonos,Sparte
DCCCLXXIII;Borée;Arta,Pylaia,Saloniki,Aegio,Mégara,Rhodes,Výronas
DCCCLXXIV;Achlys;Kalamata,Réthymnon,Porto Héli,Olympie,Larissa,Trikala,Ano Liossia,Nikaia,Réthymnon,Nea Smyrni,Orestiáda,Nauplie
DCCCLXXV;Triton;Nea Smyrni,Ierapetra,Le Pirée
DCCCLXXVI;Aphrodite;Kamatero,Arta,Alonistena,Mégara,Ermoúpoli,Kordelio,Ermoúpoli,Xanthi,Kastoria,Le Pirée,Iolkos,Keratsini,Ano Liossia,Iolkos
DCCCLXXVII;Héra;Psychico,Alonistena,Nea Smyrni,Nauplie,Nauplie,Athènes,Kalamata,Kefalonia,Réthymnon,Agrinion,Xanthi
DCCCLXXVIII;Thémis;Réthymnon,Ano Liossia,Kalamaria,Corinthe,Nikaia,Alonistena,Kalamata,Iolkos,Kefalonia,Corinthe
DCCCLXXIX;Poséidon;Arta,Kalamata,Athènes,Monemvasia,Pylaia,Nea Smyrni,Héraklion,Alexandroúpoli,Agios Nikolaos,Sparte,Drama
DCCCLXXX;Thétis;Trikala,Ierapetra,Le Pirée,Kateríni,Kamatero,Kalamaria,Filothei,Volos,Olympie,Le Pirée,Alonistena,Larissa,Monemvasia,Porto Héli
DCCCLXXXI;Hébé;Souflí,Ierapetra,Kozani,Eyosmos,Delphes
DCCCLXXXII;Zéphyr;Corinthe,Arta,Keratsini,Lamía,Nea Ionia,Kamatero,Karditsa,Psychico,Ermoúpoli,Pylaia,Héraklion,Souflí,Delphes,Kalamaria,Iolkos,Ierapetra
DCCCLXXXIII;Éros;Karditsa,Nea Smyrni,Agrinion,Karditsa,Arta,Nikaia,Arta,Lamía,Psychico
DCCCLXXXIV;Thétis;Kamatero,La Canée,Lamía,Mégara,Nea Ionia
DCCCLXXXV;Cronos;Stravroupoli,Nikaia,La Canée,Xanthi,Porto Héli
DCCCLXXXVI;Métis;Saloniki,Keratsini,Aegio,Souflí,Athènes,Amfissa
DCCCLXXXVII;Atlas;Zefyri,Réthymnon
DCCCLXXXVIII;Hadès;Patras,Le Pirée,Thessalonique,Ano Liossia,Komotiní,Komotiní,Ano Liossia,Orestiáda,La Canée,Kalamata,Théra,Thessalonique,Argos,Psychico,Corinthe,Alexandroúpoli
DCCCLXXXIX;Zéphyr;Lamía,Xanthi,Kamatero,Kefalonia,Mykonos,Mégara,Athènes,Kateríni,Argos
DCCCXC;Séléné;Alexandroúpoli,Argos,Athènes,Iolkos,Stravroupoli,Athènes,Sparte,Agrinion
DCCCXCI;Éris;Thessalonique,Argos,Souflí,Agrinion,Filothei,Ierapetra,Larissa,Olympie,Trikala,Xanthi,Thèbes,Souflí,Nauplie,Stravroupoli,Ierapetra
DCCCXCII;Déméter;Ano Liossia,Kozani,La Canée,Nea Ionia,Corinthe,Nea Smyrni,Keratsini,Le Pirée,Thèbes,Nea Smyrni
DCCCXCIII;Achlys;Delphes,Ioannina,Nea Ionia,Psychico,Aegio,Kefalonia
DCCCXCIV;Rhéa;Kalamata,Nauplie,Athènes,Mykonos,Le Pirée,Saloniki
DCCCXCV;Séléné;Olympie,Patras,Amfissa,Monemvasia,Mégara,Agios Nikolaos
DCCCXCVI;Cronos;Kavala,Výronas,Souflí
DCCCXCVII;Até;Olympie,Agrinion,Pylaia,Mykonos,Souflí,Larissa,Corinthe,Nauplie,Amfissa
DCCCXCVIII;Éos;Kefalonia,Réthymnon,Thèbes,Agios Nikolaos
DCCCXCIX;Aphrodite;Volos,Thèbes,Aegio,Keratsini,Athènes,Filothei,Réthymnon,Nikaia,Komotiní
CM;Ouranos;Corfou,Kamatero,Trikala,La Canée,La Canée,Arta,Eyosmos,Kateríni,Kordelio,Kordelio,Volos
CMI;Hébé;Ierapetra,Kateríni,Théra,Psychico,Thèbes,Amfissa,Orestiáda
CMII;Tyché;Arta,La Canée
CMIII;Éole;Psychico,Nea Ionia,Kalamaria,Porto Héli,Le Pirée,Zefyri,Kateríni,Réthymnon,Souflí
CMIV;Dionysos;Pylaia,Eyosmos,Thèbes,Ierapetra,Monemvasia,Agios Nikolaos,Karditsa
CMV;Éole;Larissa,Réthymnon,Réthymnon,Delphes,Kateríni,Karditsa,Kateríni
CMVI;Borée;Filothei,Kateríni,Kamatero,Patras,Eyosmos,Nea Smyrni
CMVII;Séléné;Nikaia,Volos,Agios Nikolaos,Alexandroúpoli,Ano Liossia,Iolkos,Nikaia,Monemvasia,Réthymnon,Alexandroúpoli,Kateríni,Amfissa,Ierapetra
CMVIII;Minos;Agrinion,Ano Liossia,Alonistena,Kastoria,Drama,Le Pirée,Nea Ionia,Patras
CMIX;Héra;Olympie,Mégara,Mégara,Thèbes,Nea Ionia,Kamatero,Corfou,Trikala,Saloniki,Kalamata,Lamía
CMX;Apollon;Nikaia,Ermoúpoli,Ermoúpoli,Corinthe,Filothei,Kalamaria,Arta,Corinthe,Orestiáda,Athènes
